"ucsc","hgnc_symbol","ensembl_gene_id","ensembl_transcript_id"
"uc022axr.1","RUNX1T1","ENSG00000079102","ENST00000265814"
"uc022axt.1","RUNX1T1","ENSG00000079102","ENST00000265814"
"uc002oxd.2","PLAUR","ENSG00000011422","ENST00000339082"
"uc002oxf.2","PLAUR","ENSG00000011422","ENST00000593447"
"uc002oxf.2","PLAUR","ENSG00000011422","ENST00000601723"
"uc002oxf.2","PLAUR","ENSG00000011422","ENST00000340093"
"uc002oxg.2","PLAUR","ENSG00000011422","ENST00000221264"
"uc002oxf.2","PLAUR","ENSG00000011422","ENST00000593714"
"uc002oxd.2","PLAUR","ENSG00000011422","ENST00000593714"
"uc002oxf.2","PLAUR","ENSG00000011422","ENST00000599892"
"uc002oxd.2","PLAUR","ENSG00000011422","ENST00000599892"
"uc002oxf.2","PLAUR","ENSG00000011422","ENST00000602141"
"uc002oxd.2","PLAUR","ENSG00000011422","ENST00000602141"
"uc010brk.1","TPSB2","ENSG00000197253","ENST00000339687"
"uc002cky.3","TPSB2","ENSG00000197253","ENST00000445910"
"uc002cky.3","TPSB2","ENSG00000197253","ENST00000430512"
"uc002yim.4","PCMTD2","ENSG00000203880","ENST00000369758"
"uc002yim.4","PCMTD2","ENSG00000203880","ENST00000609372"
"uc002yil.4","PCMTD2","ENSG00000203880","ENST00000308824"
"uc002yil.4","PCMTD2","ENSG00000203880","ENST00000299468"
"uc001kes.3","NUTM2D","ENSG00000214562","ENST00000381697"
"uc009xte.1","NUTM2D","ENSG00000214562","ENST00000412718"
"uc001ade.3","TNFRSF4","ENSG00000186827","ENST00000379236"
"uc001hfe.1","YOD1","ENSG00000180667","ENST00000315927"
"uc001hff.1","YOD1","ENSG00000180667","ENST00000367084"
"uc001hff.1","YOD1","ENSG00000180667","ENST00000391927"
"uc002afp.3","SLTM","ENSG00000137776","ENST00000380516"
"uc002afn.3","SLTM","ENSG00000137776","ENST00000432750"
"uc002afo.3","SLTM","ENSG00000137776","ENST00000492526"
"uc002afp.3","SLTM","ENSG00000137776","ENST00000492526"
"uc002afo.3","SLTM","ENSG00000137776","ENST00000249736"
"uc002afr.1","SLTM","ENSG00000137776","ENST00000558486"
"uc002afr.1","SLTM","ENSG00000137776","ENST00000560682"
"uc010bgd.3","SLTM","ENSG00000137776","ENST00000536328"
"uc021twf.1","MIR4734","ENSG00000265930","ENST00000581337"
"uc001zhe.2","GREM1","ENSG00000166923","ENST00000300177"
"uc001zhe.2","GREM1","ENSG00000166923","ENST00000560677"
"uc010uby.2","GREM1","ENSG00000166923","ENST00000560830"
"uc010uby.2","GREM1","ENSG00000166923","ENST00000322805"
"uc010cnt.1","VAMP2","ENSG00000220205","ENST00000316509"
"uc010cnt.1","VAMP2","ENSG00000220205","ENST00000488857"
"uc010cnt.1","VAMP2","ENSG00000220205","ENST00000481878"
"uc021qbc.1","TTC40","ENSG00000171811","ENST00000368586"
"uc001llt.3","TTC40","ENSG00000171811","ENST00000368585"
"uc021qbc.1","TTC40","ENSG00000171811","ENST00000368582"
"uc021twg.1","MIR4726","ENSG00000266632","ENST00000577947"
"uc003brt.3","SETD5","ENSG00000168137","ENST00000406341"
"uc003brt.3","SETD5","ENSG00000168137","ENST00000407969"
"uc003bru.3","SETD5","ENSG00000168137","ENST00000302463"
"uc003brx.3","SETD5","ENSG00000168137","ENST00000399686"
"uc003brt.3","SETD5","ENSG00000168137","ENST00000402198"
"uc003bru.3","SETD5","ENSG00000168137","ENST00000402466"
"uc002nlp.2","MEF2BNB-MEF2B","ENSG00000064489","ENST00000444486"
"uc010xqo.2","MEF2BNB-MEF2B","ENSG00000064489","ENST00000514819"
"uc002nlq.3","MEF2BNB-MEF2B","ENSG00000064489","ENST00000602689"
"uc021oio.1","SRSF10","ENSG00000188529","ENST00000344989"
"uc021oip.1","SRSF10","ENSG00000188529","ENST00000453840"
"uc001bij.2","SRSF10","ENSG00000188529","ENST00000341154"
"uc021oiq.1","SRSF10","ENSG00000188529","ENST00000484146"
"uc021oin.1","SRSF10","ENSG00000188529","ENST00000374452"
"uc021oin.1","SRSF10","ENSG00000188529","ENST00000374453"
"uc021ois.1","SRSF10","ENSG00000188529","ENST00000343255"
"uc021oir.1","SRSF10","ENSG00000188529","ENST00000492112"
"uc003clw.3","HHATL","ENSG00000010282","ENST00000310417"
"uc003clx.3","HHATL","ENSG00000010282","ENST00000441594"
"uc003clx.3","HHATL","ENSG00000010282","ENST00000457462"
"uc003clx.3","HHATL","ENSG00000010282","ENST00000416756"
"uc003clw.3","HHATL","ENSG00000010282","ENST00000455195"
"uc010wup.2","FSCN2","ENSG00000186765","ENST00000417245"
"uc010wuo.2","FSCN2","ENSG00000186765","ENST00000334850"
"uc001txj.2","CIT","ENSG00000122966","ENST00000392521"
"uc001txi.2","CIT","ENSG00000122966","ENST00000261833"
"uc001txh.2","CIT","ENSG00000122966","ENST00000392520"
"uc003emx.2","PLXND1","ENSG00000004399","ENST00000324093"
"uc011blb.1","PLXND1","ENSG00000004399","ENST00000512744"
"uc003emx.2","PLXND1","ENSG00000004399","ENST00000393239"
"uc011ddt.2","C5orf52","ENSG00000187658","ENST00000409999"
"uc002jfa.3","AMZ2P1","ENSG00000214174","ENST00000430983"
"uc002jfb.3","AMZ2P1","ENSG00000214174","ENST00000397713"
"uc002jez.3","AMZ2P1","ENSG00000214174","ENST00000565833"
"uc002jfa.3","AMZ2P1","ENSG00000214174","ENST00000565833"
"uc011cfu.2","EGF","ENSG00000138798","ENST00000509793"
"uc003hzy.4","EGF","ENSG00000138798","ENST00000265171"
"uc011cfv.2","EGF","ENSG00000138798","ENST00000503392"
"uc011bnd.2","GRK7","ENSG00000114124","ENST00000264952"
"uc001yiq.3","SNORD113-9","ENSG00000201950","ENST00000365080"
"uc003pba.1","GSTA5","ENSG00000182793","ENST00000370989"
"uc003pba.1","GSTA5","ENSG00000182793","ENST00000284562"
"uc022ake.1","MIR3666","ENSG00000272230","ENST00000607845"
"uc002tcb.2","MFSD9","ENSG00000135953","ENST00000258436"
"uc021vls.1","MFSD9","ENSG00000135953","ENST00000428085"
"uc003lxd.3","THG1L","ENSG00000113272","ENST00000231198"
"uc003lxd.3","THG1L","ENSG00000113272","ENST00000521655"
"uc010kwz.2","DPY19L2P1","ENSG00000189212","ENST00000458672"
"uc001rvo.3","AQP5","ENSG00000161798","ENST00000293599"
"uc002qkf.3","BRSK1","ENSG00000160469","ENST00000590333"
"uc002qkg.3","BRSK1","ENSG00000160469","ENST00000309383"
"uc021vbs.1","BRSK1","ENSG00000160469","ENST00000585418"
"uc031rnb.1","BRSK1","ENSG00000160469","ENST00000326848"
"uc002mke.4","ZNF414","ENSG00000133250","ENST00000393927"
"uc002mkf.3","ZNF414","ENSG00000133250","ENST00000255616"
"uc002mkf.3","ZNF414","ENSG00000133250","ENST00000599379"
"uc003eri.2","IL20RB","ENSG00000174564","ENST00000329582"
"uc003eri.2","IL20RB","ENSG00000174564","ENST00000309741"
"uc010jwr.3","TMEM217","ENSG00000172738","ENST00000356757"
"uc003onl.3","TMEM217","ENSG00000172738","ENST00000336655"
"uc010jws.3","TMEM217","ENSG00000172738","ENST00000497775"
"uc003onm.4","TMEM217","ENSG00000172738","ENST00000357219"
"uc003okl.3","PPARD","ENSG00000112033","ENST00000337400"
"uc003okn.3","PPARD","ENSG00000112033","ENST00000311565"
"uc011dtb.2","PPARD","ENSG00000112033","ENST00000448077"
"uc003okm.3","PPARD","ENSG00000112033","ENST00000360694"
"uc011dtc.2","PPARD","ENSG00000112033","ENST00000418635"
"uc003okl.3","PPARD","ENSG00000112033","ENST00000444397"
"uc003okm.3","PPARD","ENSG00000112033","ENST00000540939"
"uc003qkw.3","EPM2A","ENSG00000112425","ENST00000367519"
"uc003qkv.3","EPM2A","ENSG00000112425","ENST00000435470"
"uc001zhf.5","FMN1","ENSG00000248905","ENST00000334528"
"uc031qrh.1","FMN1","ENSG00000248905","ENST00000561249"
"uc031qrh.1","FMN1","ENSG00000248905","ENST00000559047"
"uc001zhg.3","FMN1","ENSG00000248905","ENST00000558197"
"uc001zhh.4","FMN1","ENSG00000248905","ENST00000320930"
"uc003qtr.1","AGPAT4","ENSG00000026652","ENST00000320285"
"uc011egb.1","AGPAT4","ENSG00000026652","ENST00000457520"
"uc003qtr.1","AGPAT4","ENSG00000026652","ENST00000366911"
"uc011egd.1","AGPAT4","ENSG00000026652","ENST00000366906"
"uc001adh.4","SDF4","ENSG00000078808","ENST00000360001"
"uc001adi.4","SDF4","ENSG00000078808","ENST00000465727"
"uc001adi.4","SDF4","ENSG00000078808","ENST00000263741"
"uc001adg.3","SDF4","ENSG00000078808","ENST00000494748"
"uc001adg.3","SDF4","ENSG00000078808","ENST00000478938"
"uc001adh.4","SDF4","ENSG00000078808","ENST00000403997"
"uc001adi.4","SDF4","ENSG00000078808","ENST00000403997"
"uc002jmj.4","HID1","ENSG00000167861","ENST00000425042"
"uc002jmj.4","HID1","ENSG00000167861","ENST00000534480"
"uc002jmk.2","HID1","ENSG00000167861","ENST00000530857"
"uc001uvr.4","CCNA1","ENSG00000133101","ENST00000255465"
"uc001uvr.4","CCNA1","ENSG00000133101","ENST00000418263"
"uc001uvs.4","CCNA1","ENSG00000133101","ENST00000418263"
"uc010abq.3","CCNA1","ENSG00000133101","ENST00000440264"
"uc010abp.3","CCNA1","ENSG00000133101","ENST00000440264"
"uc010abq.3","CCNA1","ENSG00000133101","ENST00000449823"
"uc010abp.3","CCNA1","ENSG00000133101","ENST00000449823"
"uc001yfz.2","C14orf177","ENSG00000176605","ENST00000325812"
"uc001yfz.2","C14orf177","ENSG00000176605","ENST00000541516"
"uc004buy.1","CERCAM","ENSG00000167123","ENST00000372842"
"uc004buz.4","CERCAM","ENSG00000167123","ENST00000372838"
"uc001evj.2","GOLPH3L","ENSG00000143457","ENST00000271732"
"uc001evj.2","GOLPH3L","ENSG00000143457","ENST00000427665"
"uc010pci.1","GOLPH3L","ENSG00000143457","ENST00000540514"
"uc003eug.1","ATP1B3","ENSG00000069849","ENST00000475483"
"uc003eug.1","ATP1B3","ENSG00000069849","ENST00000286371"
"uc003kuu.3","FBN2","ENSG00000138829","ENST00000508053"
"uc003kuv.2","FBN2","ENSG00000138829","ENST00000508989"
"uc003kuw.4","FBN2","ENSG00000138829","ENST00000502468"
"uc003kuu.3","FBN2","ENSG00000138829","ENST00000262464"
"uc001qtu.3","FOXJ2","ENSG00000065970","ENST00000162391"
"uc001qtt.1","FOXJ2","ENSG00000065970","ENST00000428177"
"uc002ckz.3","TPSAB1","ENSG00000172236","ENST00000338844"
"uc002ckz.3","TPSAB1","ENSG00000172236","ENST00000461509"
"uc010uux.2","TPSAB1","ENSG00000172236","ENST00000561736"
"uc002phh.4","GLTSCR1","ENSG00000063169","ENST00000396720"
"uc001odl.3","CDC42EP2","ENSG00000149798","ENST00000279249"
"uc001rvq.1","AQP6","ENSG00000086159","ENST00000489786"
"uc001rvp.1","AQP6","ENSG00000086159","ENST00000551733"
"uc001rvr.1","AQP6","ENSG00000086159","ENST00000315520"
"uc003usw.1","MCM7","ENSG00000166508","ENST00000343023"
"uc003usw.1","MCM7","ENSG00000166508","ENST00000303887"
"uc003usv.1","MCM7","ENSG00000166508","ENST00000354230"
"uc010qwt.2","EFCAB4A","ENSG00000177685","ENST00000533803"
"uc009ycm.1","EFCAB4A","ENSG00000177685","ENST00000528542"
"uc001lrv.2","EFCAB4A","ENSG00000177685","ENST00000525077"
"uc009ycm.1","EFCAB4A","ENSG00000177685","ENST00000450448"
"uc002wex.3","SDCBP2-AS1","ENSG00000234684","ENST00000609470"
"uc021vzp.1","SDCBP2-AS1","ENSG00000234684","ENST00000609285"
"uc002wew.3","SDCBP2-AS1","ENSG00000234684","ENST00000446423"
"uc001hfg.3","PFKFB2","ENSG00000123836","ENST00000367080"
"uc001hfh.3","PFKFB2","ENSG00000123836","ENST00000367079"
"uc009xcc.3","PFKFB2","ENSG00000123836","ENST00000545806"
"uc010psc.2","PFKFB2","ENSG00000123836","ENST00000411990"
"uc010psd.2","PFKFB2","ENSG00000123836","ENST00000541914"
"uc021xwq.1","MIR4637","ENSG00000264792","ENST00000582405"
"uc002oxh.3","IRGC","ENSG00000124449","ENST00000244314"
"uc002oxh.3","IRGC","ENSG00000124449","ENST00000596627"
"uc001lij.3","TEX36","ENSG00000175018","ENST00000532135"
"uc001lik.4","TEX36","ENSG00000175018","ENST00000368821"
"uc001yir.3","SNORD114-1","ENSG00000199575","ENST00000362705"
"uc001yis.3","SNORD114-2","ENSG00000200823","ENST00000363953"
"uc003xnm.3","IDO1","ENSG00000131203","ENST00000519154"
"uc003xnm.3","IDO1","ENSG00000131203","ENST00000522495"
"uc003xnm.3","IDO1","ENSG00000131203","ENST00000518237"
"uc003xnm.3","IDO1","ENSG00000131203","ENST00000253513"
"uc001yit.3","SNORD114-3","ENSG00000201839","ENST00000364969"
"uc003fce.3","GFM1","ENSG00000168827","ENST00000486715"
"uc003fcd.3","GFM1","ENSG00000168827","ENST00000478576"
"uc003fce.3","GFM1","ENSG00000168827","ENST00000478254"
"uc003fce.3","GFM1","ENSG00000168827","ENST00000264263"
"uc001yiu.3","SNORD114-4","ENSG00000200832","ENST00000363962"
"uc001yiv.3","SNORD114-5","ENSG00000199798","ENST00000362928"
"uc001mkg.1","MICALCL","ENSG00000133808","ENST00000256186"
"uc001yiw.3","SNORD114-6","ENSG00000201263","ENST00000364393"
"uc010qye.2","OR52B4","ENSG00000221996","ENST00000408920"
"uc021sxt.1","CHSY1","ENSG00000131873","ENST00000254190"
"uc010usd.2","CHSY1","ENSG00000131873","ENST00000543813"
"uc001odm.3","DPF2","ENSG00000133884","ENST00000528416"
"uc010roe.2","DPF2","ENSG00000133884","ENST00000415073"
"uc001odm.3","DPF2","ENSG00000133884","ENST00000252268"
"uc003fiw.4","TBL1XR1","ENSG00000177565","ENST00000430069"
"uc003fix.4","TBL1XR1","ENSG00000177565","ENST00000457928"
"uc003fiy.2","TBL1XR1","ENSG00000177565","ENST00000437738"
"uc003fiy.2","TBL1XR1","ENSG00000177565","ENST00000352800"
"uc003fiy.2","TBL1XR1","ENSG00000177565","ENST00000450267"
"uc003fiy.2","TBL1XR1","ENSG00000177565","ENST00000431674"
"uc003fiy.2","TBL1XR1","ENSG00000177565","ENST00000422066"
"uc003smx.3","SDK1","ENSG00000146555","ENST00000404826"
"uc003smx.3","SDK1","ENSG00000146555","ENST00000389531"
"uc002gkk.2","TMEM107","ENSG00000179029","ENST00000532998"
"uc002gkg.4","TMEM107","ENSG00000179029","ENST00000437139"
"uc002gki.4","TMEM107","ENSG00000179029","ENST00000533070"
"uc002gkh.4","TMEM107","ENSG00000179029","ENST00000316425"
"uc002gkh.4","TMEM107","ENSG00000179029","ENST00000431792"
"uc002gkg.4","TMEM107","ENSG00000179029","ENST00000431792"
"uc002gki.4","TMEM107","ENSG00000179029","ENST00000431792"
"uc003ahk.4","TBC1D10A","ENSG00000099992","ENST00000215790"
"uc010gvu.3","TBC1D10A","ENSG00000099992","ENST00000403477"
"uc003ahk.4","TBC1D10A","ENSG00000099992","ENST00000403362"
"uc003ahk.4","TBC1D10A","ENSG00000099992","ENST00000433426"
"uc003ahk.4","TBC1D10A","ENSG00000099992","ENST00000393906"
"uc001iww.4","NRP1","ENSG00000099250","ENST00000374875"
"uc001iwx.4","NRP1","ENSG00000099250","ENST00000265371"
"uc001ixa.2","NRP1","ENSG00000099250","ENST00000374821"
"uc001iwz.2","NRP1","ENSG00000099250","ENST00000374822"
"uc001ixb.2","NRP1","ENSG00000099250","ENST00000374823"
"uc001ixc.1","NRP1","ENSG00000099250","ENST00000432372"
"uc001iwx.4","NRP1","ENSG00000099250","ENST00000374867"
"uc001iwv.4","NRP1","ENSG00000099250","ENST00000395995"
"uc001ixb.2","NRP1","ENSG00000099250","ENST00000374816"
"uc001yix.1","SNORD114-7","ENSG00000199390","ENST00000362520"
"uc001yiz.3","SNORD114-9","ENSG00000201240","ENST00000364370"
"uc001yja.3","SNORD114-10","ENSG00000200279","ENST00000363409"
"uc002dve.3","HIRIP3","ENSG00000149929","ENST00000279392"
"uc002dvf.3","HIRIP3","ENSG00000149929","ENST00000564026"
"uc010vle.2","PLA2G15","ENSG00000103066","ENST00000413021"
"uc002evr.3","PLA2G15","ENSG00000103066","ENST00000565744"
"uc002evr.3","PLA2G15","ENSG00000103066","ENST00000219345"
"uc010vld.2","PLA2G15","ENSG00000103066","ENST00000564827"
"uc010vld.2","PLA2G15","ENSG00000103066","ENST00000566188"
"uc010vlf.2","PLA2G15","ENSG00000103066","ENST00000444212"
"uc002evr.3","PLA2G15","ENSG00000103066","ENST00000568082"
"uc002lgs.2","NARS","ENSG00000134440","ENST00000256854"
"uc002lgs.2","NARS","ENSG00000134440","ENST00000586807"
"uc010xeb.1","NARS","ENSG00000134440","ENST00000411676"
"uc010xec.2","NARS","ENSG00000134440","ENST00000540592"
"uc010xec.2","NARS","ENSG00000134440","ENST00000591599"
"uc010xed.2","NARS","ENSG00000134440","ENST00000588661"
"uc010xed.2","NARS","ENSG00000134440","ENST00000587675"
"uc010xec.2","NARS","ENSG00000134440","ENST00000587194"
"uc010xea.1","NARS","ENSG00000134440","ENST00000423481"
"uc001sjm.3","PA2G4","ENSG00000170515","ENST00000303305"
"uc001sjm.3","PA2G4","ENSG00000170515","ENST00000552766"
"uc001yjb.3","SNORD114-11","ENSG00000200608","ENST00000363738"
"uc031spi.1","ATG5","ENSG00000057663","ENST00000343245"
"uc003prf.3","ATG5","ENSG00000057663","ENST00000369076"
"uc003prg.3","ATG5","ENSG00000057663","ENST00000369070"
"uc010kdc.3","ATG5","ENSG00000057663","ENST00000360666"
"uc003erm.2","SOX14","ENSG00000168875","ENST00000306087"
"uc001ktz.3","KCNIP2","ENSG00000120049","ENST00000348850"
"uc001kub.3","KCNIP2","ENSG00000120049","ENST00000356640"
"uc001kuf.3","KCNIP2","ENSG00000120049","ENST00000370046"
"uc001kty.3","KCNIP2","ENSG00000120049","ENST00000434163"
"uc001kud.3","KCNIP2","ENSG00000120049","ENST00000353068"
"uc001kuc.3","KCNIP2","ENSG00000120049","ENST00000461105"
"uc001kuf.3","KCNIP2","ENSG00000120049","ENST00000343195"
"uc010qqi.2","KCNIP2","ENSG00000120049","ENST00000239117"
"uc001kue.3","KCNIP2","ENSG00000120049","ENST00000358038"
"uc002smp.1","LOXL3","ENSG00000115318","ENST00000264094"
"uc010ffm.1","LOXL3","ENSG00000115318","ENST00000409249"
"uc002smq.1","LOXL3","ENSG00000115318","ENST00000393937"
"uc010ffm.1","LOXL3","ENSG00000115318","ENST00000409549"
"uc010ffn.1","LOXL3","ENSG00000115318","ENST00000409986"
"uc001kiq.4","CEP55","ENSG00000138180","ENST00000371485"
"uc003isl.4","C4orf27","ENSG00000056050","ENST00000393381"
"uc011kbh.2","GLI3","ENSG00000106571","ENST00000395925"
"uc001yjc.3","SNORD114-12","ENSG00000202270","ENST00000365400"
"uc001qtv.1","C3AR1","ENSG00000171860","ENST00000307637"
"uc001qtv.1","C3AR1","ENSG00000171860","ENST00000546241"
"uc002clb.1","TPSD1","ENSG00000095917","ENST00000397534"
"uc002clb.1","TPSD1","ENSG00000095917","ENST00000211076"
"uc001plt.3","SIK2","ENSG00000170145","ENST00000304987"
"uc001uvt.4","SERTM1","ENSG00000180440","ENST00000315190"
"uc002oxj.2","SMG9","ENSG00000105771","ENST00000270066"
"uc002oxk.2","SMG9","ENSG00000105771","ENST00000601170"
"uc010eiy.1","SMG9","ENSG00000105771","ENST00000602222"
"uc002rns.3","GALNT14","ENSG00000158089","ENST00000324589"
"uc002rnr.3","GALNT14","ENSG00000158089","ENST00000349752"
"uc002rnq.3","GALNT14","ENSG00000158089","ENST00000406653"
"uc010ezo.2","GALNT14","ENSG00000158089","ENST00000430167"
"uc002rnr.3","GALNT14","ENSG00000158089","ENST00000356174"
"uc010ymr.2","GALNT14","ENSG00000158089","ENST00000420311"
"uc002phj.4","EHD2","ENSG00000024422","ENST00000263277"
"uc010xyu.2","EHD2","ENSG00000024422","ENST00000538399"
"uc003ero.1","CLDN18","ENSG00000066405","ENST00000343735"
"uc003erp.1","CLDN18","ENSG00000066405","ENST00000183605"
"uc010hue.1","CLDN18","ENSG00000066405","ENST00000479660"
"uc002kwk.4","DSC2","ENSG00000134755","ENST00000251081"
"uc002kwl.4","DSC2","ENSG00000134755","ENST00000280904"
"uc001uvu.1","RFXAP","ENSG00000133111","ENST00000255476"
"uc021twk.1","MIR4727","ENSG00000263791","ENST00000584037"
"uc002hqz.1","SNORA21","ENSG00000199293","ENST00000362423"
"uc021veg.1","RN7SKP168","ENSG00000222842","ENST00000410910"
"uc003kry.3","LINC00992","ENSG00000248663","ENST00000514186"
"uc001npv.3","MS4A8","ENSG00000166959","ENST00000300226"
"uc001npv.3","MS4A8","ENSG00000166959","ENST00000529752"
"uc009yne.1","MS4A8","ENSG00000166959","ENST00000525458"
"uc002hrb.2","LINC00672","ENSG00000263874","ENST00000583195"
"uc002hdr.1","PIPOX","ENSG00000179761","ENST00000323372"
"uc002hdr.1","PIPOX","ENSG00000179761","ENST00000469082"
"uc001yga.3","BCL11B","ENSG00000127152","ENST00000357195"
"uc001ygb.3","BCL11B","ENSG00000127152","ENST00000345514"
"uc001ygb.3","BCL11B","ENSG00000127152","ENST00000443726"
"uc031qqi.1","BCL11B","ENSG00000127152","ENST00000443726"
"uc021ycm.1","ZRSR1","ENSG00000212643","ENST00000391338"
"uc003zog.1","FOCAD","ENSG00000188352","ENST00000380249"
"uc003zoh.1","FOCAD","ENSG00000188352","ENST00000605086"
"uc003zog.1","FOCAD","ENSG00000188352","ENST00000338382"
"uc002tcc.4","TMEM182","ENSG00000170417","ENST00000454536"
"uc002tcd.4","TMEM182","ENSG00000170417","ENST00000409528"
"uc002tcc.4","TMEM182","ENSG00000170417","ENST00000409173"
"uc010fjb.3","TMEM182","ENSG00000170417","ENST00000412401"
"uc010gam.1","SNORD119","ENSG00000251806","ENST00000515997"
"uc003ufo.3","UPK3B","ENSG00000243566","ENST00000334348"
"uc003ufq.3","UPK3B","ENSG00000243566","ENST00000257632"
"uc010ldk.2","UPK3B","ENSG00000243566","ENST00000394849"
"uc003ufq.3","UPK3B","ENSG00000243566","ENST00000419923"
"uc003ufq.3","UPK3B","ENSG00000243566","ENST00000448265"
"uc003ufo.3","UPK3B","ENSG00000243566","ENST00000443097"
"uc021vzv.1","MIR1292","ENSG00000221062","ENST00000408135"
"uc002wgj.3","SNORD110","ENSG00000221116","ENST00000408189"
"uc003qtx.4","PARK2","ENSG00000185345","ENST00000366898"
"uc003qty.4","PARK2","ENSG00000185345","ENST00000366897"
"uc003qtz.4","PARK2","ENSG00000185345","ENST00000366896"
"uc010kkd.3","PARK2","ENSG00000185345","ENST00000366894"
"uc021zhw.1","PARK2","ENSG00000185345","ENST00000338468"
"uc021zhv.1","PARK2","ENSG00000185345","ENST00000479615"
"uc010kke.1","PARK2","ENSG00000185345","ENST00000366892"
"uc001uvw.3","SMAD9","ENSG00000120693","ENST00000399275"
"uc001uvx.3","SMAD9","ENSG00000120693","ENST00000350148"
"uc001uvw.3","SMAD9","ENSG00000120693","ENST00000379826"
"uc003oef.4","KIFC1","ENSG00000237649","ENST00000428849"
"uc002wgk.1","SNORA51","ENSG00000271798","ENST00000606420"
"uc003njm.3","HIST1H3H","ENSG00000203813","ENST00000369163"
"uc003yyb.3","RHPN1","ENSG00000158106","ENST00000289013"
"uc011bxs.2","PI4K2B","ENSG00000038210","ENST00000512921"
"uc003grk.2","PI4K2B","ENSG00000038210","ENST00000264864"
"uc002hrd.1","LRRC37A11P","ENSG00000214553","ENST00000425901"
"uc021sxu.1","VIMP","ENSG00000131871","ENST00000398226"
"uc021sxu.1","VIMP","ENSG00000131871","ENST00000531964"
"uc021sxv.1","VIMP","ENSG00000131871","ENST00000526049"
"uc021sxv.1","VIMP","ENSG00000131871","ENST00000528346"
"uc021sxu.1","VIMP","ENSG00000131871","ENST00000537379"
"uc010vhb.3","CRNDE","ENSG00000245694","ENST00000501177"
"uc010vhc.3","CRNDE","ENSG00000245694","ENST00000559598"
"uc002ehu.3","CRNDE","ENSG00000245694","ENST00000502066"
"uc010vhc.3","CRNDE","ENSG00000245694","ENST00000559432"
"uc002ehu.3","CRNDE","ENSG00000245694","ENST00000560912"
"uc003ffk.2","MECOM","ENSG00000085276","ENST00000464456"
